spot_datetime;future_datetime;spot_timestamp;future_timestamp;spot_price_diff;future_price_diff;spot_buy_samples;future_buy_samples;spot_sell_samples;future_sell_samples;spot_buy_qty;future_buy_qty;spot_sell_qty;future_sell_qty;spot_buy_vwap;future_buy_vwap;spot_sell_vwap;future_sell_vwap;spot_first_trade_side;future_first_trade_side;spot_last_trade_side;future_last_trade_side;spot_largest_trade_qty;future_largest_trade_qty;spot_largest_trade_side;future_largest_trade_side;spot_buy_count_early;future_buy_count_early;spot_buy_count_late;future_buy_count_late;spot_sell_count_early;future_sell_count_early;spot_sell_count_late;future_sell_count_late;spot_buy_qty_early;future_buy_qty_early;spot_buy_qty_late;future_buy_qty_late;spot_sell_qty_early;future_sell_qty_early;spot_sell_qty_late;future_sell_qty_late;spot_buy_size_median;future_buy_size_median;spot_buy_size_p90;future_buy_size_p90;spot_sell_size_median;future_sell_size_median;spot_sell_size_p90;future_sell_size_p90;spot_bid_samples;future_bid_samples;spot_bid_open;future_bid_open;spot_bid_close;future_bid_close;spot_bid_min;future_bid_min;spot_bid_median;future_bid_median;spot_bid_max;future_bid_max;spot_ask_samples;future_ask_samples;spot_ask_open;future_ask_open;spot_ask_close;future_ask_close;spot_ask_min;future_ask_min;spot_ask_median;future_ask_median;spot_ask_max;future_ask_max;spot_spread_samples;future_spread_samples;spot_spread_open;future_spread_open;spot_spread_close;future_spread_close;spot_spread_min;future_spread_min;spot_spread_median;future_spread_median;spot_spread_max;future_spread_max;spot_mid_std;future_mid_std;spot_mid_rv;future_mid_rv;spot_mid_flips;future_mid_flips;spot_micro_dev_samples;future_micro_dev_samples;spot_micro_dev_open;future_micro_dev_open;spot_micro_dev_close;future_micro_dev_close;spot_micro_dev_min;future_micro_dev_min;spot_micro_dev_median;future_micro_dev_median;spot_micro_dev_max;future_micro_dev_max;spot_ofi_sum;future_ofi_sum;spot_add_bid_near_sum;future_add_bid_near_sum;spot_cancel_bid_near_sum;future_cancel_bid_near_sum;spot_add_ask_near_sum;future_add_ask_near_sum;spot_cancel_ask_near_sum;future_cancel_ask_near_sum;spot_add_bid_wide_sum;future_add_bid_wide_sum;spot_cancel_bid_wide_sum;future_cancel_bid_wide_sum;spot_add_ask_wide_sum;future_add_ask_wide_sum;spot_cancel_ask_wide_sum;future_cancel_ask_wide_sum;spot_depth_msg_count;future_depth_msg_count;spot_best_bid_move_count;future_best_bid_move_count;spot_best_ask_move_count;future_best_ask_move_count;spot_bid_depletion_count;future_bid_depletion_count;spot_ask_depletion_count;future_ask_depletion_count;spot_bid_wall_qty_median;future_bid_wall_qty_median;spot_bid_wall_qty_max;future_bid_wall_qty_max;spot_bid_wall_dist_median;future_bid_wall_dist_median;spot_ask_wall_qty_median;future_ask_wall_qty_median;spot_ask_wall_qty_max;future_ask_wall_qty_max;spot_ask_wall_dist_median;future_ask_wall_dist_median;spot_max_batch_buy_qty;future_max_batch_buy_qty;spot_max_batch_sell_qty;future_max_batch_sell_qty;spot_max_buy_run_qty;future_max_buy_run_qty;spot_max_sell_run_qty;future_max_sell_run_qty;spot_bid_liq_0.0_samples;future_bid_liq_0.0_samples;spot_bid_liq_0.0_open;future_bid_liq_0.0_open;spot_bid_liq_0.0_close;future_bid_liq_0.0_close;spot_bid_liq_0.0_min;future_bid_liq_0.0_min;spot_bid_liq_0.0_median;future_bid_liq_0.0_median;spot_bid_liq_0.0_max;future_bid_liq_0.0_max;spot_ask_liq_0.0_samples;future_ask_liq_0.0_samples;spot_ask_liq_0.0_open;future_ask_liq_0.0_open;spot_ask_liq_0.0_close;future_ask_liq_0.0_close;spot_ask_liq_0.0_min;future_ask_liq_0.0_min;spot_ask_liq_0.0_median;future_ask_liq_0.0_median;spot_ask_liq_0.0_max;future_ask_liq_0.0_max;spot_diff_liq_0.0_samples;future_diff_liq_0.0_samples;spot_diff_liq_0.0_open;future_diff_liq_0.0_open;spot_diff_liq_0.0_close;future_diff_liq_0.0_close;spot_diff_liq_0.0_min;future_diff_liq_0.0_min;spot_diff_liq_0.0_median;future_diff_liq_0.0_median;spot_diff_liq_0.0_max;future_diff_liq_0.0_max;spot_bid_liq_0.005_samples;future_bid_liq_0.005_samples;spot_bid_liq_0.005_open;future_bid_liq_0.005_open;spot_bid_liq_0.005_close;future_bid_liq_0.005_close;spot_bid_liq_0.005_min;future_bid_liq_0.005_min;spot_bid_liq_0.005_median;future_bid_liq_0.005_median;spot_bid_liq_0.005_max;future_bid_liq_0.005_max;spot_ask_liq_0.005_samples;future_ask_liq_0.005_samples;spot_ask_liq_0.005_open;future_ask_liq_0.005_open;spot_ask_liq_0.005_close;future_ask_liq_0.005_close;spot_ask_liq_0.005_min;future_ask_liq_0.005_min;spot_ask_liq_0.005_median;future_ask_liq_0.005_median;spot_ask_liq_0.005_max;future_ask_liq_0.005_max;spot_diff_liq_0.005_samples;future_diff_liq_0.005_samples;spot_diff_liq_0.005_open;future_diff_liq_0.005_open;spot_diff_liq_0.005_close;future_diff_liq_0.005_close;spot_diff_liq_0.005_min;future_diff_liq_0.005_min;spot_diff_liq_0.005_median;future_diff_liq_0.005_median;spot_diff_liq_0.005_max;future_diff_liq_0.005_max;spot_bid_liq_0.01_samples;future_bid_liq_0.01_samples;spot_bid_liq_0.01_open;future_bid_liq_0.01_open;spot_bid_liq_0.01_close;future_bid_liq_0.01_close;spot_bid_liq_0.01_min;future_bid_liq_0.01_min;spot_bid_liq_0.01_median;future_bid_liq_0.01_median;spot_bid_liq_0.01_max;future_bid_liq_0.01_max;spot_ask_liq_0.01_samples;future_ask_liq_0.01_samples;spot_ask_liq_0.01_open;future_ask_liq_0.01_open;spot_ask_liq_0.01_close;future_ask_liq_0.01_close;spot_ask_liq_0.01_min;future_ask_liq_0.01_min;spot_ask_liq_0.01_median;future_ask_liq_0.01_median;spot_ask_liq_0.01_max;future_ask_liq_0.01_max;spot_diff_liq_0.01_samples;future_diff_liq_0.01_samples;spot_diff_liq_0.01_open;future_diff_liq_0.01_open;spot_diff_liq_0.01_close;future_diff_liq_0.01_close;spot_diff_liq_0.01_min;future_diff_liq_0.01_min;spot_diff_liq_0.01_median;future_diff_liq_0.01_median;spot_diff_liq_0.01_max;future_diff_liq_0.01_max;spot_bid_liq_0.02_samples;future_bid_liq_0.02_samples;spot_bid_liq_0.02_open;future_bid_liq_0.02_open;spot_bid_liq_0.02_close;future_bid_liq_0.02_close;spot_bid_liq_0.02_min;future_bid_liq_0.02_min;spot_bid_liq_0.02_median;future_bid_liq_0.02_median;spot_bid_liq_0.02_max;future_bid_liq_0.02_max;spot_ask_liq_0.02_samples;future_ask_liq_0.02_samples;spot_ask_liq_0.02_open;future_ask_liq_0.02_open;spot_ask_liq_0.02_close;future_ask_liq_0.02_close;spot_ask_liq_0.02_min;future_ask_liq_0.02_min;spot_ask_liq_0.02_median;future_ask_liq_0.02_median;spot_ask_liq_0.02_max;future_ask_liq_0.02_max;spot_diff_liq_0.02_samples;future_diff_liq_0.02_samples;spot_diff_liq_0.02_open;future_diff_liq_0.02_open;spot_diff_liq_0.02_close;future_diff_liq_0.02_close;spot_diff_liq_0.02_min;future_diff_liq_0.02_min;spot_diff_liq_0.02_median;future_diff_liq_0.02_median;spot_diff_liq_0.02_max;future_diff_liq_0.02_max;spot_bid_liq_0.03_samples;future_bid_liq_0.03_samples;spot_bid_liq_0.03_open;future_bid_liq_0.03_open;spot_bid_liq_0.03_close;future_bid_liq_0.03_close;spot_bid_liq_0.03_min;future_bid_liq_0.03_min;spot_bid_liq_0.03_median;future_bid_liq_0.03_median;spot_bid_liq_0.03_max;future_bid_liq_0.03_max;spot_ask_liq_0.03_samples;future_ask_liq_0.03_samples;spot_ask_liq_0.03_open;future_ask_liq_0.03_open;spot_ask_liq_0.03_close;future_ask_liq_0.03_close;spot_ask_liq_0.03_min;future_ask_liq_0.03_min;spot_ask_liq_0.03_median;future_ask_liq_0.03_median;spot_ask_liq_0.03_max;future_ask_liq_0.03_max;spot_diff_liq_0.03_samples;future_diff_liq_0.03_samples;spot_diff_liq_0.03_open;future_diff_liq_0.03_open;spot_diff_liq_0.03_close;future_diff_liq_0.03_close;spot_diff_liq_0.03_min;future_diff_liq_0.03_min;spot_diff_liq_0.03_median;future_diff_liq_0.03_median;spot_diff_liq_0.03_max;future_diff_liq_0.03_max;spot_bid_liq_0.04_samples;future_bid_liq_0.04_samples;spot_bid_liq_0.04_open;future_bid_liq_0.04_open;spot_bid_liq_0.04_close;future_bid_liq_0.04_close;spot_bid_liq_0.04_min;future_bid_liq_0.04_min;spot_bid_liq_0.04_median;future_bid_liq_0.04_median;spot_bid_liq_0.04_max;future_bid_liq_0.04_max;spot_ask_liq_0.04_samples;future_ask_liq_0.04_samples;spot_ask_liq_0.04_open;future_ask_liq_0.04_open;spot_ask_liq_0.04_close;future_ask_liq_0.04_close;spot_ask_liq_0.04_min;future_ask_liq_0.04_min;spot_ask_liq_0.04_median;future_ask_liq_0.04_median;spot_ask_liq_0.04_max;future_ask_liq_0.04_max;spot_diff_liq_0.04_samples;future_diff_liq_0.04_samples;spot_diff_liq_0.04_open;future_diff_liq_0.04_open;spot_diff_liq_0.04_close;future_diff_liq_0.04_close;spot_diff_liq_0.04_min;future_diff_liq_0.04_min;spot_diff_liq_0.04_median;future_diff_liq_0.04_median;spot_diff_liq_0.04_max;future_diff_liq_0.04_max;spot_bid_liq_0.05_samples;future_bid_liq_0.05_samples;spot_bid_liq_0.05_open;future_bid_liq_0.05_open;spot_bid_liq_0.05_close;future_bid_liq_0.05_close;spot_bid_liq_0.05_min;future_bid_liq_0.05_min;spot_bid_liq_0.05_median;future_bid_liq_0.05_median;spot_bid_liq_0.05_max;future_bid_liq_0.05_max;spot_ask_liq_0.05_samples;future_ask_liq_0.05_samples;spot_ask_liq_0.05_open;future_ask_liq_0.05_open;spot_ask_liq_0.05_close;future_ask_liq_0.05_close;spot_ask_liq_0.05_min;future_ask_liq_0.05_min;spot_ask_liq_0.05_median;future_ask_liq_0.05_median;spot_ask_liq_0.05_max;future_ask_liq_0.05_max;spot_diff_liq_0.05_samples;future_diff_liq_0.05_samples;spot_diff_liq_0.05_open;future_diff_liq_0.05_open;spot_diff_liq_0.05_close;future_diff_liq_0.05_close;spot_diff_liq_0.05_min;future_diff_liq_0.05_min;spot_diff_liq_0.05_median;future_diff_liq_0.05_median;spot_diff_liq_0.05_max;future_diff_liq_0.05_max;spot_bid_liq_0.06_samples;future_bid_liq_0.06_samples;spot_bid_liq_0.06_open;future_bid_liq_0.06_open;spot_bid_liq_0.06_close;future_bid_liq_0.06_close;spot_bid_liq_0.06_min;future_bid_liq_0.06_min;spot_bid_liq_0.06_median;future_bid_liq_0.06_median;spot_bid_liq_0.06_max;future_bid_liq_0.06_max;spot_ask_liq_0.06_samples;future_ask_liq_0.06_samples;spot_ask_liq_0.06_open;future_ask_liq_0.06_open;spot_ask_liq_0.06_close;future_ask_liq_0.06_close;spot_ask_liq_0.06_min;future_ask_liq_0.06_min;spot_ask_liq_0.06_median;future_ask_liq_0.06_median;spot_ask_liq_0.06_max;future_ask_liq_0.06_max;spot_diff_liq_0.06_samples;future_diff_liq_0.06_samples;spot_diff_liq_0.06_open;future_diff_liq_0.06_open;spot_diff_liq_0.06_close;future_diff_liq_0.06_close;spot_diff_liq_0.06_min;future_diff_liq_0.06_min;spot_diff_liq_0.06_median;future_diff_liq_0.06_median;spot_diff_liq_0.06_max;future_diff_liq_0.06_max;spot_bid_liq_0.07_samples;future_bid_liq_0.07_samples;spot_bid_liq_0.07_open;future_bid_liq_0.07_open;spot_bid_liq_0.07_close;future_bid_liq_0.07_close;spot_bid_liq_0.07_min;future_bid_liq_0.07_min;spot_bid_liq_0.07_median;future_bid_liq_0.07_median;spot_bid_liq_0.07_max;future_bid_liq_0.07_max;spot_ask_liq_0.07_samples;future_ask_liq_0.07_samples;spot_ask_liq_0.07_open;future_ask_liq_0.07_open;spot_ask_liq_0.07_close;future_ask_liq_0.07_close;spot_ask_liq_0.07_min;future_ask_liq_0.07_min;spot_ask_liq_0.07_median;future_ask_liq_0.07_median;spot_ask_liq_0.07_max;future_ask_liq_0.07_max;spot_diff_liq_0.07_samples;future_diff_liq_0.07_samples;spot_diff_liq_0.07_open;future_diff_liq_0.07_open;spot_diff_liq_0.07_close;future_diff_liq_0.07_close;spot_diff_liq_0.07_min;future_diff_liq_0.07_min;spot_diff_liq_0.07_median;future_diff_liq_0.07_median;spot_diff_liq_0.07_max;future_diff_liq_0.07_max;spot_bid_liq_0.08_samples;future_bid_liq_0.08_samples;spot_bid_liq_0.08_open;future_bid_liq_0.08_open;spot_bid_liq_0.08_close;future_bid_liq_0.08_close;spot_bid_liq_0.08_min;future_bid_liq_0.08_min;spot_bid_liq_0.08_median;future_bid_liq_0.08_median;spot_bid_liq_0.08_max;future_bid_liq_0.08_max;spot_ask_liq_0.08_samples;future_ask_liq_0.08_samples;spot_ask_liq_0.08_open;future_ask_liq_0.08_open;spot_ask_liq_0.08_close;future_ask_liq_0.08_close;spot_ask_liq_0.08_min;future_ask_liq_0.08_min;spot_ask_liq_0.08_median;future_ask_liq_0.08_median;spot_ask_liq_0.08_max;future_ask_liq_0.08_max;spot_diff_liq_0.08_samples;future_diff_liq_0.08_samples;spot_diff_liq_0.08_open;future_diff_liq_0.08_open;spot_diff_liq_0.08_close;future_diff_liq_0.08_close;spot_diff_liq_0.08_min;future_diff_liq_0.08_min;spot_diff_liq_0.08_median;future_diff_liq_0.08_median;spot_diff_liq_0.08_max;future_diff_liq_0.08_max;spot_bid_liq_0.09_samples;future_bid_liq_0.09_samples;spot_bid_liq_0.09_open;future_bid_liq_0.09_open;spot_bid_liq_0.09_close;future_bid_liq_0.09_close;spot_bid_liq_0.09_min;future_bid_liq_0.09_min;spot_bid_liq_0.09_median;future_bid_liq_0.09_median;spot_bid_liq_0.09_max;future_bid_liq_0.09_max;spot_ask_liq_0.09_samples;future_ask_liq_0.09_samples;spot_ask_liq_0.09_open;future_ask_liq_0.09_open;spot_ask_liq_0.09_close;future_ask_liq_0.09_close;spot_ask_liq_0.09_min;future_ask_liq_0.09_min;spot_ask_liq_0.09_median;future_ask_liq_0.09_median;spot_ask_liq_0.09_max;future_ask_liq_0.09_max;spot_diff_liq_0.09_samples;future_diff_liq_0.09_samples;spot_diff_liq_0.09_open;future_diff_liq_0.09_open;spot_diff_liq_0.09_close;future_diff_liq_0.09_close;spot_diff_liq_0.09_min;future_diff_liq_0.09_min;spot_diff_liq_0.09_median;future_diff_liq_0.09_median;spot_diff_liq_0.09_max;future_diff_liq_0.09_max;spot_bid_liq_0.1_samples;future_bid_liq_0.1_samples;spot_bid_liq_0.1_open;future_bid_liq_0.1_open;spot_bid_liq_0.1_close;future_bid_liq_0.1_close;spot_bid_liq_0.1_min;future_bid_liq_0.1_min;spot_bid_liq_0.1_median;future_bid_liq_0.1_median;spot_bid_liq_0.1_max;future_bid_liq_0.1_max;spot_ask_liq_0.1_samples;future_ask_liq_0.1_samples;spot_ask_liq_0.1_open;future_ask_liq_0.1_open;spot_ask_liq_0.1_close;future_ask_liq_0.1_close;spot_ask_liq_0.1_min;future_ask_liq_0.1_min;spot_ask_liq_0.1_median;future_ask_liq_0.1_median;spot_ask_liq_0.1_max;future_ask_liq_0.1_max;spot_diff_liq_0.1_samples;future_diff_liq_0.1_samples;spot_diff_liq_0.1_open;future_diff_liq_0.1_open;spot_diff_liq_0.1_close;future_diff_liq_0.1_close;spot_diff_liq_0.1_min;future_diff_liq_0.1_min;spot_diff_liq_0.1_median;future_diff_liq_0.1_median;spot_diff_liq_0.1_max;future_diff_liq_0.1_max;spot_bid_liq_0.12_median;future_bid_liq_0.12_median;spot_ask_liq_0.12_median;future_ask_liq_0.12_median;spot_diff_liq_0.12_median;future_diff_liq_0.12_median;spot_bid_liq_0.14_median;future_bid_liq_0.14_median;spot_ask_liq_0.14_median;future_ask_liq_0.14_median;spot_diff_liq_0.14_median;future_diff_liq_0.14_median;spot_bid_liq_0.16_median;future_bid_liq_0.16_median;spot_ask_liq_0.16_median;future_ask_liq_0.16_median;spot_diff_liq_0.16_median;future_diff_liq_0.16_median;spot_bid_liq_0.18_median;future_bid_liq_0.18_median;spot_ask_liq_0.18_median;future_ask_liq_0.18_median;spot_diff_liq_0.18_median;future_diff_liq_0.18_median;spot_bid_liq_0.2_median;future_bid_liq_0.2_median;spot_ask_liq_0.2_median;future_ask_liq_0.2_median;spot_diff_liq_0.2_median;future_diff_liq_0.2_median;spot_bid_liq_0.25_median;future_bid_liq_0.25_median;spot_ask_liq_0.25_median;future_ask_liq_0.25_median;spot_diff_liq_0.25_median;future_diff_liq_0.25_median;spot_bid_liq_0.3_median;future_bid_liq_0.3_median;spot_ask_liq_0.3_median;future_ask_liq_0.3_median;spot_diff_liq_0.3_median;future_diff_liq_0.3_median;spot_bid_liq_0.4_median;future_bid_liq_0.4_median;spot_ask_liq_0.4_median;future_ask_liq_0.4_median;spot_diff_liq_0.4_median;future_diff_liq_0.4_median;opt_long_force_exit_cnt_sum;opt_long_force_exit_notional_sum;opt_long_force_exit_qty_sum;opt_short_force_exit_cnt_sum;opt_short_force_exit_notional_sum;opt_short_force_exit_qty_sum;opt_force_exit_notional_max;opt_est_funding_rate_sample;opt_funding_rate_sample;opt_index_price_sample;opt_long_short_ratio_sample;opt_mark_price_sample;opt_open_interest_sample;opt_remaining_time_sample;opt_spread_sample;opt_eth_mid_open;opt_eth_mid_close;opt_eth_mid_median;schema_version
2026-07-10 16:34:00;2026-07-10 16:34:00;1783690440;1783690440;-14.680000000007567;-18.10000000000582;75;518;193;855;1.64506;5.918;1.09154;10.355;64188.50911626323;64204.1158499493;64217.92871017096;64209.37105746016;-1;-1;-1;-1;0.25;0.83;1;-1;5;62;70;456;129;624;64;231;0.00394;0.717;1.64112;5.2010000000000005;0.5553400000000001;6.349;0.5362;4.006;9e-05;0.001;0.08260000000000015;0.013;8e-05;0.001;0.0026840000000000024;0.021;147;147;64226.0;64237.8;64211.32;64219.7;64179.82;64190.6;64206.94;64211.2;64226.0;64237.8;147;147;64226.01;64237.9;64211.33;64219.8;64179.83;64190.7;64206.95;64211.3;64226.01;64237.9;147;147;0.010000000002037268;0.09999999999854481;0.010000000002037268;0.10000000000582077;0.00999999999476131;0.09999999999854481;0.010000000002037268;0.09999999999854481;0.010000000002037268;0.2999999999956344;10.620529621122163;10.32264995693457;568.393800000095;576.5500000000116;3;5;147;147;-0.0049938548836507834;-0.024483621964463964;0.003145556489471346;0.039560063829412684;-0.004998879165214021;-0.049953499175899196;-0.001037048852595035;-0.0028051524932379834;0.0048059004548122175;0.14393843724246835;-1.3529599999999997;-10.410000000000004;78.84403;1277.769;76.25371999999996;1305.2370000000005;98.91486999999996;1565.1870000000004;93.82813999999998;1536.197000000001;123.32281999999996;4858.316999999998;123.11294999999998;4914.327000000001;123.08758999999995;5117.015999999999;124.86519999999993;5041.236000000002;147.0;147.0;23.0;25.0;23.0;25.0;17.0;14.0;13.0;11.0;2.10539;28.988;2.10562;54.648;0.11437984466240139;0.24204140005652722;1.72857;26.599;1.72891;43.615;0.26304786810834374;0.2158414036935331;1.04132;2.089;0.42605;1.71;1.37098;2.0589999999999957;0.51816;2.3949999999999867;147;147;0.00049;2.446;0.7031;7.858;8e-05;0.002;0.28891;5.857;1.05281;28.003;147;147;0.79689;7.14;0.16007;0.916;0.00852;0.128;0.49416;6.528;0.79689;20.919;147;147;0.7964;4.693999999999999;-0.5430299999999999;-6.941999999999999;-0.9458500000000001;-20.145;0.16819999999999996;0.7229999999999999;0.7964;18.19;147;147;0.0036;2.552;2.59814;17.919;0.00017;0.216;0.66009;7.762;2.78451;41.795;147;147;1.15179;9.053;0.16007;0.953;0.01511;0.223;0.57059;7.913;2.10801;54.483;147;147;1.14819;6.501000000000001;-2.4380699999999997;-16.966;-2.6244300000000003;-33.882000000000005;-0.10938999999999999;-0.06200000000000028;2.1078400000000004;52.592999999999996;147;147;0.57568;5.726;4.33;24.706;0.00288;3.221;1.60389;15.447;4.34907;49.303;147;147;1.92118;17.359;0.20016;3.729;0.04626;1.515;0.80456;11.786;3.14246;71.995;147;147;1.3455000000000001;11.633000000000003;-4.12984;-20.977;-4.148890000000001;-38.94499999999999;-0.39075000000000004;-3.4170000000000016;2.6395799999999996;67.27000000000001;147;147;1.63002;20.102;5.76083;39.604;0.83194;15.336;2.95676;33.124;5.76083;63.538;147;147;3.18023;33.654;0.42258;16.056;0.42258;10.663;1.86666;29.675;4.09232;82.026;147;147;1.5502099999999999;13.552000000000003;-5.33825;-23.548;-5.33825;-45.434999999999995;-1.0168899999999998;-4.118000000000002;2.13387;58.611;147;147;2.70354;37.498;6.91359;55.69;1.95144;32.95;4.45906;50.788;6.91478;78.369;147;147;4.77496;59.975;2.95012;38.459;1.93116;26.27;3.304;46.904;5.50887;97.819;147;147;2.0714200000000003;22.477000000000004;-3.96347;-17.230999999999995;-4.36828;-47.253;-1.0700099999999995;-3.5730000000000004;2.0714200000000003;57.313;147;147;4.30673;54.602;8.14088;77.327;3.60654;46.978;5.66443;71.038;8.14088;89.19;147;147;6.16902;91.194;5.11586;60.159;3.27957;44.582;5.12269;64.067;7.47175;118.961;147;147;1.8622899999999998;36.592000000000006;-3.0250199999999996;-17.168;-3.5951699999999995;-39.67900000000001;-0.6498499999999998;-8.319999999999993;2.43877;54.339;147;147;5.55552;76.33;10.30692;106.475;4.54417;72.435;7.04237;95.605;10.30692;123.32;147;147;7.81509;125.148;6.53954;100.86;4.77508;62.819;6.62278;96.47;9.34042;138.866;147;147;2.25957;48.818;-3.76738;-5.614999999999995;-3.8847999999999994;-60.36899999999999;-0.4050900000000004;-2.5180000000000007;3.6094099999999996;50.69900000000001;147;147;7.36558;96.437;11.74798;121.717;5.87277;89.582;8.4083;123.939;11.74798;151.073;147;147;10.11535;140.848;8.22354;117.17;6.31261;85.034;8.28426;119.974;10.99857;173.325;147;147;2.74977;44.411000000000016;-3.5244400000000002;-4.546999999999997;-3.5887900000000004;-56.362999999999985;-0.1541199999999998;-2.792999999999992;4.17367;60.182000000000016;147;147;8.94018;126.485;13.77115;154.862;7.11558;103.951;9.9419;153.184;13.78183;184.451;147;147;12.11559;173.631;10.15447;133.598;8.2084;113.833;10.20078;144.254;13.23096;185.989;147;147;3.1754099999999994;47.146;-3.6166800000000006;-21.26399999999998;-3.6982999999999997;-70.618;0.03448999999999991;-9.877999999999986;4.903219999999999;78.83100000000002;147;147;10.63122;143.891;14.75858;175.046;8.9198;137.411;11.66672;174.245;16.83614;209.995;147;147;12.30786;194.209;11.97782;170.302;9.85424;134.071;12.06088;167.614;13.80788;227.231;147;147;1.676639999999999;50.31800000000001;-2.780760000000001;-4.744;-5.676319999999999;-67.184;0.4645899999999994;-5.215000000000003;3.8483300000000007;74.83500000000001;147;147;12.09653;171.923;17.16676;197.075;10.04318;155.287;13.41331;196.532;17.65605;229.774;147;147;14.28948;209.962;12.63712;192.489;11.61349;147.783;13.31894;195.529;17.05913;252.597;147;147;2.1929499999999997;38.03899999999999;-4.5296400000000006;-4.585999999999984;-5.365770000000001;-81.99100000000001;0.25849999999999973;-2.155000000000001;4.90807;74.763;147;147;13.21449;197.404;17.4686;236.982;10.51457;187.15;15.14971;224.611;18.29358;272.874;147;147;16.669;227.523;13.14335;209.608;12.50715;193.597;14.32728;218.916;18.68509;280.815;147;147;3.454510000000001;30.119;-4.325249999999999;-27.373999999999995;-5.020819999999999;-79.27700000000002;-0.8418100000000006;-8.326000000000022;7.0999099999999995;65.92699999999999;16.95643;289.263;17.64293;265.106;0.8584600000000009;-27.142999999999972;19.04167;362.106;19.39621;329.156;0.49110999999999905;-41.15900000000005;19.92761;441.771;20.27428;392.78;0.9721000000000011;-52.78099999999995;20.40762;501.836;21.53177;454.167;1.6986799999999995;-47.29399999999998;20.63629;548.771;22.08985;517.443;1.9769000000000005;-34.801000000000045;22.86101;684.546;23.03866;635.687;0.32867999999999853;-57.122999999999934;24.92417;828.428;25.34372;771.098;0.8370100000000029;-52.202;29.66614;1138.17;26.93947;1034.233;-1.8888500000000015;-102.58400000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-1;-1;1.2075;-1;103717.095;-1;-1;1797.435;1797.2649999999999;1796.8249999999998;4
